No.,Bout ID,Boxer,Date,Venue,ID,WeeklyID,lnRPurse,RPurse,Purse,RichA,Losers,DOB,Age,,weight,,RDS,TFights,Wins,KO,Losses,L-KO,Draws,OTFights,OWins,OKO,,OLosses,OL-KO,ODraws,,,,,NeverKO,ORecentKO,ORecentKOsq,Debut,ODebut,WinPerDiff,Rematch,Unify,W-Title,T-Belt,R-Title,R-Belt,Eliminator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,2161,"Flores, Danny",2015.05.16,The Forum,690,203,8.445925286,4656.061909,4500,0,0,90.01.04,25.33333333,,114.4,,8,21,14,8,6,3,1,27,27,15,,0,0,0,,,,,0,2,4,0,0,-33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,2162,"Golovkin, Gennady",2015.05.16,The Forum,829,203,14.25506828,1552020.636,1500000,1,0,82.04.08,33.08333333,,159,,12,32,32,29,0,0,0,20,19,6,,1,0,0,,,,,0,6,36,0,0,5,0,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,2163,"Gonzalez, Roman",2015.05.16,The Forum,869,203,12.24016526,206936.0848,200000,1,0,87.07.16,27.83333333,,111,,12,42,42,36,0,0,0,59,51,30,,8,2,0,,,,,0,2,4,0,0,13.55932203,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,2164,"Magomedov, Arif",2015.05.22,D Hotel,1329,204,8.551285802,5173.402121,5000,0,0,92.08.04,22.75,,161,,8,14,14,8,0,0,0,46,21,10,,21,4,4,,,,,0,1,1,0,0,54.34782609,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,2164,"Boone, Darnell",2015.05.22,D Hotel,236,204,8.445925286,4656.061909,4500,0,1,80.01.21,35.33333333,,157,,8,46,21,10,21,4,4,14,14,8,,0,0,0,,,,,0,4,16,0,0,-54.34782609,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,2165,"Mamadjonov, Bahodir",2015.05.22,D Hotel,1346,204,6.941847889,1034.680424,1000,0,0,87.06.30,27.91666667,,134.4,,10,18,17,11,1,0,0,21,21,19,,0,0,0,,,,,0,1,1,0,0,-5.555555556,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,2166,"Gutierrez, Jesus A.",2015.05.22,D Hotel,920,204,8.551285802,5173.402121,5000,0,0,88.12.14,26.46164384,,138,,8,13,13,4,0,0,0,13,9,5,,4,0,0,,,,,0,1,1,0,0,30.76923077,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,2166,"Hernandez, Angel",2015.05.22,D Hotel,978,204,8.551285802,5173.402121,5000,0,0,91.09.17,23.66666667,,133.4,,8,13,9,5,4,0,0,13,13,4,,0,0,0,,,,,0,2,4,0,0,-30.76923077,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,2167,"Gaxiola, Michael",2015.05.22,D Hotel,811,204,7.204212154,1345.084551,1300,0,0,94.01.10,21.33333333,,126.8,,4,4,3,0,1,0,0,0,0,0,,0,0,0,,,,,1,0,0,0,1,75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,2167,"Lopez, Salvador",2015.05.22,D Hotel,1281,204,6.941847889,1034.680424,1000,0,1,94.04.18,21.08333333,,127.2,,4,0,0,0,0,0,0,4,3,0,,1,0,0,,,,,1,0,0,1,0,-75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,2168,"Adams, Brandon",2015.05.22,Omega Products,16,204,9.937580163,20693.60848,20000,0,0,89.07.31,25.83333333,,154.8,,10,18,17,12,1,0,0,17,16,5,,1,1,0,,,,,0,4,16,0,0,0.326797386,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,2169,"Freeman, Isaac N.",2015.05.22,Omega Products,731,204,7.347312997,1552.020636,1500,0,1,88.12.01,26.49726027,,146.5,,4,2,1,1,1,0,0,3,2,0,,1,0,0,,,,,1,0,0,0,0,-16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,2169,"Leon, Eridanni",2015.05.22,Omega Products,1220,204,7.124169446,1241.616509,1200,0,0,92.03.13,23.16666667,,146.1,,4,3,2,0,1,0,0,2,1,1,,1,0,0,,,,,0,2,4,0,0,16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,2170,"Fuentes, Fernando",2015.05.22,Omega Products,735,204,8.194610858,3621.381485,3500,0,0,94.07.07,20.83333333,,122,,6,9,5,1,4,1,0,12,10,1,,1,0,1,,,,,0,3,9,0,0,-27.77777778,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,2170,"Zarate, Isaac",2015.05.22,Omega Products,2546,204,8.445925286,4656.061909,4500,0,0,91.09.25,23.66666667,,122,,6,12,10,1,1,0,1,9,5,1,,4,1,0,,,,,0,2,4,0,0,27.77777778,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,2171,"Tamayo, Miguel",2015.05.22,Omega Products,2245,204,7.63499507,2069.360848,2000,0,0,83.07.11,31.83333333,,121.8,,6,29,16,14,12,8,1,11,11,6,,0,0,0,,,,,0,1,1,0,0,-44.82758621,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,2172,"Rubalcava, Humberto",2015.05.22,Omega Products,2003,204,6.941847889,1034.680424,1000,0,0,95.03.26,20.16666667,,120.7,,4,1,1,1,0,0,0,0,0,0,,0,0,0,,,,,1,0,0,0,1,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,2173,"Beranza, Jose Angel",2015.05.22,Fantasy Springs,208,204,8.32814225,4138.721697,4000,0,0,76.04.07,39.08333333,,123.4,,8,70,36,28,32,4,2,9,9,4,,0,0,0,,,,,0,1,1,0,0,-48.57142857,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,2173,"Gonzalez, Joet",2015.05.22,Fantasy Springs,856,204,8.551285802,5173.402121,5000,0,0,93.10.12,21.58333333,,123,,8,9,9,4,0,0,0,70,36,28,,32,4,2,,,,,0,7,49,0,0,48.57142857,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,2174,"Gauch, Lance",2015.05.22,Fantasy Springs,804,204,8.040460178,3104.041273,3000,0,1,89.03.29,26.16666667,,291,,4,15,5,3,8,2,2,4,4,2,,0,0,0,,,,,0,3,9,0,0,-66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,2174,"Dong, Taishan",2015.05.22,Fantasy Springs,574,204,9.426754539,12416.16509,12000,0,0,88.05.18,27,,284.4,,4,4,4,2,0,0,0,15,5,3,,8,2,2,,,,,0,9,81,0,0,66.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,2175,"Ruiz, Abraham C.",2015.05.22,Fantasy Springs,2014,204,7.347312997,1552.020636,1500,0,1,88.08.31,26.75,,149.2,,4,0,0,0,0,0,0,1,1,0,,0,0,0,,,,,1,0,0,1,0,-100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,2175,"Ervin, Darius",2015.05.22,Fantasy Springs,623,204,8.445925286,4656.061909,4500,0,0,85.04.09,30.08333333,,148.4,,4,1,1,0,0,0,0,0,0,0,,0,0,0,,,,,1,0,0,0,1,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,2176,"Valenzuela, Paul Jnr.",2015.05.22,Fantasy Springs,2361,204,8.040460178,3104.041273,3000,0,0,86.11.29,28.5,,160,,6,15,14,10,1,0,0,18,17,7,,0,0,1,,,,,0,1,1,0,0,-1.111111111,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,2176,"Gutierez, Jesus A.",2015.05.22,Fantasy Springs,915,204,7.858138621,2586.70106,2500,0,0,94.05.12,21,,158.2,,6,18,17,7,0,0,1,15,14,10,,1,0,0,,,,,0,2,4,0,0,1.111111111,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,2177,"Lopez, Abraham*",2015.05.22,Fantasy Springs,1246,204,9.467576533,12933.5053,12500,0,0,87.09.28,27.66666667,,125.8,,10,18,17,12,0,0,1,27,23,20,,3,1,1,,,,,0,1,1,0,0,9.259259259,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,2178,"Kelly, Lyonell",2015.05.23,Pioneer Event Center,1155,204,6.941847889,1034.680424,1000,0,1,91.04.09,24.08333333,,133,,4,7,1,1,5,2,1,7,1,0,,6,3,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,2178,"Gonzalez, Carlos",2015.05.23,Pioneer Event Center,846,204,6.941847889,1034.680424,1000,0,1,88.05.22,27,,133,,4,7,1,0,6,3,0,7,1,1,,5,2,1,,,,,0,2,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,2179,"Fernandez, Ismael",2015.05.23,Pioneer Event Center,668,204,6.718704338,827.7443394,800,0,0,94.09.15,20.66666667,,130,,4,1,1,0,0,0,0,3,0,0,,2,0,1,,,,,1,0,0,0,0,100,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,2179,"Salazar, Benito",2015.05.23,Pioneer Event Center,2039,204,6.941847889,1034.680424,1000,0,1,92.09.04,22.66666667,,130,,4,3,0,0,2,0,1,1,1,0,,0,0,0,,,,,1,0,0,0,0,-100,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,2180,"Hernandez, Jose*",2015.05.23,Pioneer Event Center,992,204,7.124169446,1241.616509,1200,0,0,82.11.29,32.5,,174.5,,4,10,7,3,2,1,1,1,1,0,,0,0,0,,,,,1,0,0,0,0,-30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,2180,"Ruiz, Cesar E.",2015.05.23,Pioneer Event Center,2018,204,6.941847889,1034.680424,1000,0,0,91.04.04,24.08333333,,177,,4,1,1,0,0,0,0,10,7,3,,2,1,1,,,,,0,7,49,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,2181,"Mejia, Jose",2015.05.23,Pioneer Event Center,1462,204,6.941847889,1034.680424,1000,0,1,83.04.08,32.08333333,,146,,4,2,0,0,2,0,0,0,0,0,,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,2182,"Aguirre, Erick",2015.05.29,Doubletree Hotel,29,205,7.63499507,2069.360848,2000,0,1,91.03.31,24.16666667,,131,,6,14,6,4,7,2,1,6,6,4,,0,0,0,,,,,0,1,1,0,0,-57.14285714,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,2182,"Villarraga, Cesar",2015.05.29,Doubletree Hotel,2430,205,7.639982611,2079.707653,2010,0,0,85.09.22,29.66666667,,133.8,,6,6,6,4,0,0,0,14,6,4,,7,2,1,,,,,0,4,16,0,0,57.14285714,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,2183,"Castaneda, Roberto",2015.05.29,Doubletree Hotel,349,205,8.194610858,3621.381485,3500,0,0,91.06.06,23.91666667,,123.2,,6,31,21,15,9,7,1,16,12,3,,1,0,3,,,,,0,1,1,0,0,-7.258064516,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,2183,"Martin, Christopher",2015.05.29,Doubletree Hotel,1376,205,8.551285802,5173.402121,5000,0,0,86.07.05,28.83333333,,121.3,,8,36,28,9,5,1,3,17,14,5,,2,0,1,,,,,0,4,16,0,0,-4.575163399,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,2184,"Haro, Jose",2015.05.29,Doubletree Hotel,943,205,8.445925286,4656.061909,4500,0,0,87.05.20,28,,129.8,,8,10,8,6,1,0,1,21,17,10,,3,0,1,,,,,0,2,4,0,0,-0.952380952,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,2184,"Esquivias, Efrain",2015.05.29,Doubletree Hotel,644,205,7.63499507,2069.360848,2000,0,0,83.07.05,31.83333333,,134.2,,8,21,17,10,3,0,1,10,8,6,,1,0,1,,,,,0,3,9,0,0,0.952380952,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,2185,"Hernandez, Luis",2015.05.29,Doubletree Hotel,996,205,7.347312997,1552.020636,1500,0,1,86.11.29,28.5,,143.6,,4,12,3,3,9,4,0,7,6,2,,1,1,0,,,,,0,4,16,0,0,-60.71428571,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,2185,"Flores, Rigoberto",2015.05.29,Doubletree Hotel,702,205,7.347312997,1552.020636,1500,0,0,82.10.04,32.58333333,,143.4,,4,7,6,2,1,1,0,12,3,3,,9,4,0,,,,,0,1,1,0,0,60.71428571,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,2186,"Roman, Daniel",2015.05.29,Doubletree Hotel,1980,205,8.646595981,5690.742333,5500,0,0,90.05.10,25,,121.8,,8,17,14,5,2,0,1,36,28,9,,5,1,3,,,,,0,5,25,0,0,4.575163399,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,2186,"Reyes, Juan R.",2015.05.29,Doubletree Hotel,1886,205,8.445925286,4656.061909,4500,0,0,89.08.09,25.75,,126.7,,6,16,12,2,1,0,3,31,21,15,,9,7,1,,,,,0,10,100,0,0,-48.52941176,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,2187,"Adams, Brandon M.A.",2015.05.30,Florentine Gardens,17,205,7.858138621,2586.70106,2500,0,0,92.10.19,22.58333333,,150.5,,6,5,3,2,2,1,0,6,6,2,,0,0,0,,,,,0,1,1,0,0,-40,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,2187,"Barboza, Arnold Jnr.",2015.05.30,Florentine Gardens,154,205,8.040460178,3104.041273,3000,0,0,91.12.09,23.47534247,,146.5,,6,6,6,2,0,0,0,5,3,2,,2,1,0,,,,,0,1,1,0,0,40,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,2188,"Garcia, Karl",2015.05.30,Florentine Gardens,783,205,7.858138621,2586.70106,2500,0,1,81.05.12,34,,123.75,,4,9,4,1,4,2,1,6,6,5,,0,0,0,,,,,0,1,1,0,0,-55.55555556,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,2188,"Espinoza, Rafael",2015.05.30,Florentine Gardens,638,205,7.63499507,2069.360848,2000,0,0,94.04.21,21.08333333,,123.75,,4,6,6,5,0,0,0,9,4,1,,4,2,1,,,,,0,6,36,0,0,55.55555556,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,2189,"Rodriguez, Saul",2015.05.30,Florentine Gardens,1969,205,9.244432982,10346.80424,10000,0,0,93.04.18,22.08333333,,133,,8,17,16,13,0,0,1,14,14,6,,0,0,0,,,,,0,3,9,0,0,-5.882352941,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,2190,"Giuriceo, Jacob M.",2015.05.30,Florentine Gardens,824,205,9.467576533,12933.5053,12500,0,0,85.02.25,30.25,,146,,8,21,17,4,3,0,1,17,17,12,,0,0,0,,,,,0,1,1,0,0,-19.04761905,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,2190,"Saucedo, Alex J.",2015.05.30,Florentine Gardens,2103,205,9.021289431,8277.443394,8000,0,0,94.06.24,20.91666667,,145.75,,8,17,17,12,0,0,0,21,17,4,,3,0,1,,,,,0,2,4,0,0,19.04761905,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,2191,"Jumakhonov, Aleem",2015.05.30,Florentine Gardens,1143,205,7.124169446,1241.616509,1200,0,1,93.07.14,21.83333333,,130.5,,4,2,1,0,0,0,1,1,1,1,,0,0,0,,,,,0,1,1,0,0,-50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,2191,"Norato, Michael",2015.05.30,Florentine Gardens,1642,205,7.63499507,2069.360848,2000,0,0,92.09.15,22.66666667,,130.25,,4,1,1,1,0,0,0,2,1,0,,0,0,1,,,,,1,0,0,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,2192,"Vazquez, Rafael J.",2015.05.30,Florentine Gardens,2396,205,7.124169446,1241.616509,1200,0,1,90.10.03,24.58333333,,129.75,,4,2,1,0,1,0,0,5,4,1,,0,0,1,,,,,0,5,25,0,0,-30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,2192,"Sedano, Luis A.",2015.05.30,Florentine Gardens,2114,205,7.347312997,1552.020636,1500,0,0,89.10.20,25.58333333,,130.5,,4,5,4,1,0,0,1,2,1,0,,1,0,0,,,,,1,0,0,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,2193,"Cupul, Pablo",2015.06.04,Belasco Theater,485,206,7.347312997,1552.020636,1500,0,1,87.08.17,27.83333333,,121.5,,4,25,8,5,17,7,0,5,3,2,,1,0,1,,,,,0,1,1,0,0,-28,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,2193,"Gramajo, Rafael",2015.06.04,Belasco Theater,885,206,7.63499507,2069.360848,2000,0,0,90.02.26,25.33333333,,122,,4,5,3,2,1,0,1,25,8,5,,17,7,0,,,,,0,6,36,0,0,28,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,2194,"Hayes, Darryl",2015.06.04,Belasco Theater,965,206,8.040460178,3104.041273,3000,0,1,89.03.09,26.25,,131.5,,6,7,3,1,4,0,0,9,9,9,,0,0,0,,,,,0,1,1,0,0,-57.14285714,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,2194,"Gonzalez, Christian",2015.06.04,Belasco Theater,847,206,8.32814225,4138.721697,4000,0,0,95.10.12,19.66666667,,131.5,,6,9,9,9,0,0,0,7,3,1,,4,0,0,,,,,0,5,25,0,0,57.14285714,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,2195,"Morales, Carlos D.",2015.06.04,Belasco Theater,1552,206,8.194610858,3621.381485,3500,0,0,90.01.08,25.41666667,,130,,8,14,10,5,1,0,3,15,14,7,,1,0,0,,,,,0,8,64,0,0,-21.9047619,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,2196,"Rubio, Pablo Jnr.",2015.06.04,Belasco Theater,2009,206,6.941847889,1034.680424,1000,0,1,96.12.03,18.57511416,,121.5,,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,2197,"Ramirez, Daniel",2015.06.04,Belasco Theater,1837,206,9.244432982,10346.80424,10000,0,0,90.03.23,25.25,,127.75,,10,13,11,5,2,1,0,23,22,16,,0,0,1,,,,,0,2,4,0,0,-11.0367893,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,2197,"Velez, Jayson J.",2015.06.04,Belasco Theater,2406,206,9.467576533,12933.5053,12500,0,0,88.03.09,27.25,,128,,10,23,22,16,0,0,1,13,11,5,,2,1,0,,,,,0,2,4,0,0,11.0367893,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,2198,"Breazeale, Dominic",2015.06.06,StubHub,254,206,10.85387089,51734.02121,50000,0,0,85.08.24,29.83333333,,260.5,,8,14,14,13,0,0,0,17,17,14,,0,0,0,,,,,0,2,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,2199,"Angulo, Alfredo",2015.06.06,StubHub,88,206,11.54701808,103468.0424,100000,1,0,82.08.11,32.83333333,,162,,10,27,22,18,5,3,0,30,19,14,,10,6,1,,,,,0,1,1,0,0,18.14814815,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
